TCGA-62-A472-01A.11	PTPRF;TP53;CACNA1I;MAP1A;	CAV1_DOWN;MMRN1_DOWN;PLAU_UP;PTPRM_DOWN;BDNF_DOWN;ERBB4_DOWN;SPTB_UP;AQP1_DOWN;ATF3_DOWN;CABLES1_DOWN;CDC14A_DOWN;DHCR24_DOWN;DUSP1_DOWN;GADD45B_DOWN;KLF4_DOWN;KLF6_DOWN;MAPK10_DOWN;MKI67_UP;MNDA_DOWN;NFATC4_UP;P2RX1_DOWN;PEG3_DOWN;PLAGL1_DOWN;PMAIP1_UP;RRM2_UP;S100A4_DOWN;S100A8_DOWN;SESN1_DOWN;SORT1_DOWN;TBX2_DOWN;TBXAS1_DOWN;TFRC_DOWN;TOP2A_UP;AQP4_DOWN;RYR2_DOWN;MCM4_UP;APH1B_DOWN;NOTCH4_DOWN;TBX3_DOWN;TBX4_DOWN;TBX5_DOWN;AQP5_DOWN;DMD_DOWN;RASGRF1_DOWN;RASGRP2_DOWN;RASGRP4_DOWN;LPL_DOWN;C8B_DOWN;C7_DOWN;CFP_DOWN;	NID1_DOWN;PTPRA_DOWN;PTPRD_DOWN;SHC2_DOWN;FBLN1_DOWN;CNN1_DOWN;CTGF_DOWN;ELN_DOWN;FMOD_DOWN;GAS1_DOWN;PTGIS_DOWN;PTRF_DOWN;TAGLN_DOWN;TIMP3_DOWN;LMOD1_DOWN;MYL9_DOWN;TGFB1I1_DOWN;CRIM1_DOWN;CYR61_DOWN;SPON1_DOWN;TGFBR3_DOWN;DCN_DOWN;EFEMP2_DOWN;PALLD_DOWN;MYH10_DOWN;ENG_DOWN;PLSCR4_DOWN;TP53_DOWN;MAP1B_DOWN;GPM6B_DOWN;VLDLR_DOWN;CD36_DOWN;LDLR_DOWN;LRPAP1_DOWN;CD9_DOWN;HSD11B1_DOWN;LDLRAP1_DOWN;CD59_DOWN;CD81_DOWN;CD82_DOWN;HBEGF_DOWN;TSPAN4_DOWN;	4_50_42	544.513320570671	282.603757900367
TCGA-80-5611-01A.24	ACTN4;PIK3CB;FN1;MMP2;COL6A1;LAMC1;TTN;COL12A1;LAMA5;RARA;BRCA1;GLI3;PARD3;	COL4A3_DOWN;COL4A4_DOWN;COL4A5_DOWN;ITGA8_DOWN;ITGB4_UP;LAMC3_DOWN;LIMS2_DOWN;LMO7_DOWN;PIP5K1B_DOWN;ANGPT1_DOWN;ERBB4_DOWN;FGFR3_DOWN;FGFR4_DOWN;GAB2_DOWN;PRKCE_DOWN;TEK_DOWN;CAV1_DOWN;FIGF_DOWN;PLAU_UP;BRCA1_UP;ARHGEF6_DOWN;DMD_DOWN;PAK1_UP;DES_DOWN;TNNC1_DOWN;PMP22_DOWN;TOP2A_UP;H2AFZ_UP;HHIP_DOWN;LIMD1_DOWN;SLIT2_DOWN;TBX2_DOWN;TBX3_DOWN;ROBO2_DOWN;ROBO4_DOWN;NOTCH4_DOWN;TBX4_DOWN;TBX5_DOWN;SLIT3_DOWN;MGP_DOWN;PTPRM_DOWN;	COL14A1_DOWN;ITGB6_DOWN;PDGFRA_DOWN;PLCB4_DOWN;HSPG2_DOWN;THBS1_DOWN;HBEGF_DOWN;AREG_DOWN;LTBP3_DOWN;PRKG1_DOWN;COL6A6_DOWN;PTRF_DOWN;EFEMP2_DOWN;ANTXR1_DOWN;FOXA1_UP;TOPBP1_UP;FOXA2_DOWN;FOXF1_DOWN;JAM2_DOWN;JAM3_DOWN;PVRL3_DOWN;	13_41_21	704.237911366518	271.945772947212
TCGA-44-2668-01A.32	PTPRD;	PPFIA1_UP;	-;	1_1_0	3.40264898682517	1.66157474477324
TCGA-44-2668-01A.77	GRID2;MLH1;PTK2;PIK3CB;CNTNAP2;CARD8;PIAS3;PCDH10;FBN2;MMP16;NRXN2;PEG3;ASAP1;PAX6;POLR2B;ITPR1;POLE;EPHA4;PCDH11X;FAT1;COL22A1;RPA1;DSCAM;GRIN2B;KCNH5;CELSR2;KRAS;CD4;ANGPT4;ITGA8;TP53;CACNA1S;NCAM1;FBL;PDZD2;C9;PCDHB7;PCDH12;ITGAV;CACNA1H;ITSN1;PLG;TPX2;PIK3CA;PCDHB16;USH2A;RYR3;GRB2;ADAMTS19;KCNH4;HIPK2;PIK3C2B;CDH10;EPHA6;GLI1;RBL2;ATR;COL6A3;INSRR;ARID1A;IFI16;PDGFRA;RYR1;ROBO2;ITGAX;MDM2;MMRN1;CHD8;LAMA1;TNN;ITGA10;FGF5;GFI1;	GRIA1_DOWN;CAV1_DOWN;BRCA1_UP;MBD4_UP;MSH2_UP;MSH6_UP;TOP2A_UP;H2AFZ_UP;TDG_UP;KPNA2_UP;PRKDC_UP;CBX3_UP;MKI67_UP;IFI16_UP;NFYA_UP;PDIA4_UP;CDH3_UP;FHL2_UP;EPHB2_UP;CDH1_UP;ITGB4_UP;PDZD2_DOWN;MDK_UP;PYGO2_UP;COL3A1_UP;COL4A3_DOWN;COL4A4_DOWN;COL6A3_UP;ITGA2_UP;ITGB6_UP;KRAS_UP;LAMB3_UP;LAMC2_UP;LIMS2_DOWN;JUP_UP;PARD3_UP;MCM4_UP;NME1_UP;NFATC4_UP;ANGPT1_DOWN;ERBB4_DOWN;FGFR2_DOWN;FGFR3_DOWN;FGFR4_DOWN;PIP5K1B_DOWN;TEK_DOWN;EIF2AK2_UP;CSE1L_UP;RRM1_UP;RRM2_UP;NLGN2_UP;PIAS3_UP;CDH26_DOWN;FAT1_UP;PCDH7_UP;PCDH9_DOWN;PCDHAC2_DOWN;VCAN_UP;SIAH2_UP;MCM6_UP;UBE2K_UP;EFNA5_UP;PAK1_UP;KCNAB1_DOWN;CNTN1_DOWN;CNTN6_DOWN;NFASC_DOWN;PTPRB_DOWN;TNC_UP;CCDC6_UP;NF1_UP;RASGRF1_DOWN;TFG_UP;APTX_UP;AQP1_DOWN;BDNF_DOWN;BRCC3_UP;CABLES1_DOWN;CCNG2_UP;CDKN2C_UP;COPS3_UP;COPS6_UP;DNAJA3_UP;EI24_UP;ING1_UP;NOL3_UP;NQO1_UP;PERP_UP;PMAIP1_UP;RFWD2_UP;RNF34_UP;STEAP3_UP;TFAP2C_UP;TGFA_UP;TK1_UP;TP53I3_UP;TYMS_UP;ZNF148_UP;AQP4_DOWN;PLAU_UP;DHFR_UP;AQP5_DOWN;DMD_DOWN;ROBO2_DOWN;SLIT3_DOWN;MGP_DOWN;C7_DOWN;C8B_DOWN;PDGFC_UP;ADAM8_UP;FIGF_DOWN;CACNA1D_DOWN;CACNA2D2_DOWN;CTTN_UP;GRB10_UP;HHIP_DOWN;LIMD1_DOWN;PAK6_UP;	TRPC1_UP;ATR_UP;SET_UP;HIST2H2AA3_UP;SUMO2_UP;USP7_UP;HMGB2_UP;HIST1H2AC_UP;HIST1H2BK_UP;NAP1L4_UP;CAPRIN1_UP;ERH_UP;RNF2_UP;SUMO3_UP;TIMP1_UP;TSN_UP;UBE2V2_UP;TANK_UP;TMPO_UP;TRAF5_UP;USP39_UP;H1F0_UP;LBR_UP;H2AFX_UP;HIST2H2BE_UP;CPSF6_UP;CBX4_UP;POLR2B_UP;TFCP2_UP;SENP2_UP;RAD23B_UP;MMP2_UP;NFKB1_UP;SMAD3_UP;LMNB1_UP;LTBR_UP;TRIM37_UP;AKAP8L_UP;MDC1_UP;OBFC2B_UP;MED20_UP;MED30_UP;CDC34_UP;LMNB2_UP;LTB_UP;ACTR3_UP;CBX1_UP;CBX5_UP;SP100_UP;MED6_UP;UBE2H_UP;TAP1_UP;ARPC1A_UP;ARPC2_UP;CAPZA1_UP;CBFB_UP;SUB1_UP;CHAF1A_UP;MX1_UP;HLA-H_UP;PDIA3_UP;TAP2_UP;TAPBP_UP;CAP1_UP;CAPZB_UP;CD2AP_UP;ANP32E_UP;RUNX2_UP;RUNX3_UP;ARID4B_UP;FUBP1_UP;HSF1_UP;SSB_UP;BAZ1B_UP;TCERG1_UP;ZNF408_UP;CDV3_UP;ELK3_UP;MX2_UP;CALR_UP;CANX_UP;P4HB_UP;PDIA6_UP;CD7_UP;COPB1_UP;COPG_UP;ABL2_UP;CSRNP2_UP;ZBTB1_UP;KHSRP_UP;STIP1_UP;ERBB2IP_UP;NCL_UP;SR140_UP;BAZ1A_UP;BAZ2A_UP;ETV7_UP;SMARCA1_UP;CHD8_UP;SETDB1_UP;KHDRBS3_DOWN;SAP30BP_UP;TMED10_UP;P4HA2_UP;TXNDC5_UP;LGALS1_UP;AP3S1_UP;ARCN1_UP;ARFGAP1_UP;COPB2_UP;COPZ1_UP;ABI1_UP;CRKL_UP;RIN1_UP;ROBO1_UP;CDC37_UP;PKP4_UP;RAD21_UP;RAP2B_UP;DKC1_UP;MYH9_UP;NSUN2_UP;SUZ12_UP;TRIB3_UP;ZFP64_UP;ZNF24_UP;PTK2_UP;ACTN1_UP;ASAP1_UP;COL12A1_UP;COL15A1_UP;COL6A1_UP;COL6A2_UP;EGFR_UP;FN1_UP;ITGA5_UP;ITGAV_UP;ITGB1_UP;LAMC1_UP;PIK3CA_UP;PIK3CB_UP;PVRL1_UP;RASA1_UP;KDELR2_UP;KDELR3_UP;TMED2_UP;PLD2_UP;PVR_UP;PVRL2_UP;ARF4_UP;CIAO1_UP;ARFGAP3_UP;ARHGAP6_DOWN;COG4_UP;JAM2_DOWN;CD96_UP;FBL_UP;ARF3_UP;ARFIP2_UP;SAR1B_UP;SEC24D_UP;AP3D1_UP;HLTF_UP;COG1_UP;COG6_UP;GORASP2_UP;MAGI1_DOWN;PPP2R1B_UP;DDX56_UP;NOP2_UP;KCTD5_UP;TP53BP2_UP;DHX37_UP;MRPS24_UP;BOP1_UP;PDCD11_UP;NAE1_UP;STAM_UP;WWP1_UP;UTP15_UP;WDR36_UP;EIF4A3_UP;LYAR_UP;PES1_UP;RAD1_UP;SMG5_UP;UBQLN4_UP;EPS15L1_UP;CD46_UP;TBL3_UP;DIS3_UP;DHX16_UP;MAGOHB_UP;EBNA1BP2_UP;GNL3_UP;MTDH_UP;PWP1_UP;FEN1_UP;POLB_UP;RFC2_UP;RFC3_UP;RFC4_UP;RFC5_UP;SMG7_UP;UBQLN1_UP;DDX42_UP;DDX46_UP;ABCE1_UP;SFRS2IP_UP;ENO1_UP;MYO1E_UP;RAB6B_UP;POLD2_UP;POLD3_UP;PPIA_UP;LIG3_UP;PRPF40A_UP;DHX40_UP;RECQL5_UP;DLAT_UP;GAPDH_UP;GPI_UP;PGK1_UP;PPIF_UP;TPI1_UP;RAB10_UP;RAB13_UP;KCTD13_UP;PPP3R1_UP;TNPO1_UP;VDAC1_UP;TDP1_UP;SRPK2_UP;WBP11_UP;ZHX1_UP;IPO5_UP;PDHX_UP;PDK1_UP;PDK3_UP;BPGM_UP;GPD1_DOWN;GPD1L_DOWN;PKM2_UP;RAB2A_UP;HK1_UP;CHIA_DOWN;PDS5A_UP;SMC2_UP;SMC3_UP;SMC4_UP;PPP1R1B_DOWN;ELAVL1_UP;IPO4_UP;IPO9_UP;SRP19_UP;BAK1_UP;BCL2L11_UP;TOMM40_UP;VDAC2_UP;CBLB_UP;SYNJ2_UP;ILF3_UP;KPNA4_UP;XPO5_UP;ILF2_UP;KLHL2_UP;MARCKSL1_UP;BLZF1_UP;ENO2_UP;HKDC1_UP;ADAR_UP;KLHL12_UP;ANP32B_UP;TIAL1_UP;DDOST_UP;RPN1_UP;SEC61A1_UP;SEC61B_UP;SEC61G_UP;SRP54_UP;SRP68_UP;SRPR_UP;SRPRB_UP;SSR2_UP;SSR3_UP;STT3A_UP;TOMM20_UP;TOMM70A_UP;PTMA_UP;CASK_UP;SLC7A5_UP;NRXN3_DOWN;NR3C2_DOWN;FBN1_UP;MFAP2_UP;CCNT1_UP;TOPBP1_UP;UBR5_UP;MCRS1_UP;PAIP1_UP;NCAPD2_UP;NEK6_UP;KIFAP3_UP;FANCI_UP;NCAPG2_UP;EFNB2_UP;PTPRJ_UP;FANCA_UP;FANCG_UP;XRCC3_UP;RAD51C_UP;EED_UP;ATF5_UP;DDIT3_UP;RALB_UP;RASA2_UP;RASGRP1_UP;SPHK1_UP;PLD1_UP;BMP1_UP;CFD_DOWN;RIF1_UP;CFB_UP;DNMT1_UP;DNMT3A_UP;TGS1_UP;RNF4_UP;TRIM27_UP;NCKAP1_UP;CYFIP1_UP;DIAPH1_UP;DOCK7_UP;FXR1_UP;PFN2_UP;CLU_DOWN;PLAUR_UP;SPARC_UP;CTSK_UP;ADAM19_UP;ADAMTS2_UP;TPX2_UP;KL_DOWN;MAP1B_UP;RBBP8_UP;	73_118_344	2364.76137391252	1117.70336133618
TCGA-44-2668-01A.39	SEMA6D;MAG;	SEMA6D_DOWN;PLXNB1_DOWN;	PLXNA1_UP;SEMA4D_UP;	2_2_2	32.5075519889692	9.01609452848209
TCGA-44-2668-01A.34	SPTA1;	SPTB_UP;	-;	1_1_0	3.21488534945585	3.21488534945585
TCGA-73-7498-01A.11	SPRR3;	PKP3_UP;JUP_UP;	EVPL_UP;DSP_UP;KRT10_UP;	1_2_3	12.0610952509083	12.0610952509083
TCGA-73-7498-01A.9	COL5A1;	CAV1_DOWN;	-;	1_1_0	12.0887465122821	1.84555463454948
TCGA-73-7498-01A.8	PAX6;	CHL1_UP;	-;	1_1_0	8.89072138608173	2.25416327964773
TCGA-73-7498-01A.10	IL4R;SMARCD1;KRAS;POLR3D;NR3C1;HSP90AB1;PCDH18;HLA-DRB1;	ERBB3_UP;NF1_UP;PYGO2_UP;KRAS_UP;ERBB2_UP;RGL3_UP;TFG_UP;BRF1_UP;PRKDC_UP;CDH1_UP;CBX3_UP;	ARID1A_UP;SMARCA1_UP;SRCAP_UP;TSG101_UP;DMAP1_UP;LRSAM1_UP;MEN1_UP;TOM1L1_UP;TP53_UP;BRD8_UP;EPC2_UP;VPS72_UP;PRPF4B_UP;MDFI_UP;RGL2_UP;SPHK2_UP;GTF3C2_UP;RBL2_UP;ERBB2IP_UP;TRIM24_UP;HSP90AB1_UP;TAF4_UP;STIP1_UP;HSF1_UP;	8_11_24	190.09878718459	63.4221157996522
TCGA-55-7914-01A.6	F5;	MMRN1_DOWN;PLAU_UP;	-;	1_2_0	25.2101206779596	7.42654623829953
TCGA-55-7914-01A.9	PLXNB2;	SEMA6A_DOWN;	-;	1_1_0	5.49066980739881	3.26404129932963
TCGA-55-7914-01A.14	KRT1;PCDHAC2;PCDHB13;PCDHGC5;APOB;COL6A2;KRAS;TP53;NOS2;LRP1;RXRG;TTN;	CDH5_DOWN;PKP3_UP;VIM_DOWN;DSG2_UP;CDH13_DOWN;CDH23_DOWN;CTNNAL1_DOWN;PCDH9_DOWN;PCDHB5_UP;PCDHGB5_DOWN;PCDHGB6_DOWN;PCDHGB7_DOWN;SVEP1_DOWN;APOC2_DOWN;LPL_DOWN;OLR1_DOWN;CAV1_DOWN;ITGA2_UP;ITGA8_DOWN;LIMS2_DOWN;NTN4_DOWN;ANGPT1_DOWN;DOK2_DOWN;ERBB4_DOWN;RASGRF1_DOWN;RASGRP2_DOWN;RASGRP4_DOWN;TEK_DOWN;AQP1_DOWN;ATF3_DOWN;BDNF_DOWN;DHCR24_DOWN;DUSP1_DOWN;KLF4_DOWN;KLF6_DOWN;MKI67_UP;MNDA_DOWN;NDN_DOWN;NFYA_UP;NME1_UP;PLAGL1_DOWN;PRKDC_UP;RRM2_UP;S100A8_DOWN;SESN1_DOWN;TOP2A_UP;AQP4_DOWN;MCM4_UP;EPAS1_DOWN;DMD_DOWN;NPR1_DOWN;DES_DOWN;TMOD1_DOWN;TPM1_UP;	DSP_DOWN;CSTA_DOWN;RXRG_DOWN;COL6A6_DOWN;TGFA_DOWN;NPR3_DOWN;CD36_DOWN;CD9_DOWN;	12_54_8	298.538108241454	182.582999237269
TCGA-55-6983-01A.2	TTN;	TNNC1_DOWN;	-;	1_1_0	3.66896099074271	3.66896099074271
TCGA-55-6983-01A.1	PRIM2;	MCM6_UP;	-;	1_1_0	3.86820180070417	1.78074018478181
TCGA-55-6983-01A.6	WT1;	FHL2_UP;	TP53_UP;	1_1_1	11.9083218838418	5.54388822598286
TCGA-55-6983-01A.3	SPTA1;	SPTBN2_UP;	-;	1_1_0	3.1526353962311	3.1526353962311
TCGA-55-6983-01A.4	KRAS;	FGFR4_DOWN;RASGRF1_DOWN;RASGRP4_DOWN;TEK_DOWN;	-;	1_4_0	15.4958670104441	10.8978631862767
TCGA-55-6983-01A.5	PCDH10;	PCDHB5_UP;	-;	1_1_0	12.6296004348813	3.43393679475778
TCGA-62-A46S-01A.7	KRAS;CACNA1A;	FGFR2_DOWN;RASGRF1_DOWN;RASGRP4_DOWN;TEK_DOWN;	-;	2_4_0	20.1401062669822	13.1292084459169
TCGA-62-A46S-01A.2	PCSK1;	APBB1_DOWN;	BACE2_UP;APBB3_UP;	1_1_2	7.59670993660991	7.59670993660991
TCGA-62-A46S-01A.1	GRIK4;	GRIA1_DOWN;	-;	1_1_0	5.11680898236273	3.34562702538985
TCGA-62-A46S-01A.6	MYC;	NME1_UP;TFRC_DOWN;	-;	1_2_0	14.8312475216385	4.61440427552195
TCGA-62-A46S-01A.3	PCDHGC5;	CDH13_DOWN;CDH23_DOWN;SVEP1_DOWN;	-;	1_3_0	10.9284402440417	7.93968636775774
TCGA-62-A46S-01A.8	DNM1;	CAV1_DOWN;	-;	1_1_0	3.72094994316525	3.72094994316525
TCGA-62-A46S-01A.4	RNF139;	COPS5_UP;	RNF139_UP;	1_1_1	4.59633992930052	4.59633992930052
TCGA-44-2656-01A.35	CNTNAP1;	CNTN6_DOWN;	-;	1_1_0	3.08450477164179	3.08450477164179
TCGA-44-2656-01A.33	NID1;	PLAU_UP;	-;	1_1_0	5.0598740454053	3.44689365836634
TCGA-44-2656-01A.90	DSG3;	PKP3_UP;DSC2_UP;DSG2_UP;	-;	1_3_0	16.1259181694618	7.15361633209621
TCGA-44-2656-01A.96	UTRN;MAP2K3;MLH1;GDNF;ALK;CDH12;FRY;PIK3CB;PCDHAC2;SMURF1;CTNNA2;PIAS3;IGF1R;PCDH10;PIP4K2A;CREBBP;NF1;BRIP1;APOB;TG;COL5A1;CHEK2;ADAM12;LAMC3;POLE;FAT2;KCNA4;ERG;SUPT16H;RAPGEF2;ITGA2B;PI4KB;TNC;RPA1;DCHS1;ITGAL;ACTG1;DSCAM;EIF4A2;IPO8;DCC;RPSA;TP53;COL4A5;BRAF;LAMC1;NCAM1;PPP2R1A;ERBB2;COL5A2;PCDHB7;ITGAV;JAK1;PIK3R3;PTPRD;ATXN1;PPP3R2;COL4A2;PCDHGC5;CTNND2;ELF1;PIK3C2B;RBL2;PLCB1;PLCE1;CDH1;ARID1A;MED13;ITGAD;VWF;ESR2;SMARCA4;CXCR4;COL11A1;PTPRF;ITGA10;TNN;TTN;PAPPA2;CRMP1;EPHA7;EPHA5;EPHA6;	CTTN_UP;DMD_DOWN;ERBB3_UP;LAMB3_UP;PAK1_UP;PAK6_UP;BRCA1_UP;MBD4_UP;MSH2_UP;MSH6_UP;TOP2A_UP;PRKDC_UP;H2AFZ_UP;TDG_UP;PARD3_UP;CBX3_UP;MKI67_UP;NFYA_UP;CAV1_DOWN;CDH3_UP;ERBB4_DOWN;FRS2_UP;MDK_UP;EFNA1_UP;EFNA5_UP;CDH1_UP;PCDHA12_DOWN;MCM4_UP;ERBB2_UP;FGFR2_DOWN;PIP5K1B_DOWN;NME1_UP;NFATC4_UP;KPNA2_UP;RRM1_UP;RRM2_UP;PIAS3_UP;PDGFC_UP;TGFA_UP;PYGO2_UP;PDIA4_UP;COL5A2_UP;ITGA2_UP;IGFBP3_UP;COL3A1_UP;COL4A5_DOWN;MCM6_UP;UBE2K_UP;COPS5_UP;COPS6_UP;TNNC1_DOWN;PDZD2_DOWN;AIFM2_UP;APTX_UP;BDNF_DOWN;BRCC3_UP;CCNG2_UP;CEBPZ_UP;DNAJA3_UP;EI24_UP;EIF2AK2_UP;GAMT_UP;IFI16_UP;NOL3_UP;NQO1_UP;PERP_UP;PMAIP1_UP;RFWD2_UP;RNF34_UP;TFAP2C_UP;THRB_DOWN;TK1_UP;TYMS_UP;UBE2A_UP;DHFR_UP;RIT1_UP;PPFIA1_UP;DES_DOWN;PAFAH1B3_UP;	SNTB1_UP;BRAF_UP;MRE11A_UP;PMS2_UP;RAD50_UP;H2AFX_UP;RBBP8_UP;RINT1_UP;SET_UP;SUPT16H_UP;OBFC2B_UP;HIST2H2AA3_UP;SUMO2_UP;GZMA_UP;HMGB2_UP;HIST1H2AC_UP;HIST1H2BK_UP;CAPRIN1_UP;ERH_UP;RNF2_UP;TIMP1_UP;TSN_UP;UBE2V2_UP;CD36_DOWN;GZMB_UP;GZMH_UP;GZMK_UP;H1F0_UP;LBR_UP;CPSF6_UP;CBX4_UP;PCGF6_UP;RAD23B_UP;DFFA_UP;MED20_UP;MED30_UP;E2F6_UP;CDC34_UP;NGLY1_UP;ACTR3_UP;TRIM24_UP;MED13_UP;MED6_UP;E2F5_UP;TFDP2_UP;FBXO4_UP;UBE2D3_UP;UBE2H_UP;ACTG1_UP;CAPZA1_UP;CBFB_UP;SUB1_UP;WASF3_DOWN;WASL_UP;TAF1B_UP;DNMT1_UP;CUL2_UP;CD2AP_UP;ANP32E_UP;RUNX2_UP;ARID4B_UP;FUBP1_UP;HSF1_UP;ZNF292_UP;ARPC5L_UP;POLR1C_UP;RRN3_UP;DNMT3A_UP;EED_UP;RNF4_UP;TRIM27_UP;CAND1_UP;DLG3_UP;CSRNP2_UP;ZBTB1_UP;ZBTB11_UP;TCERG1_UP;PPID_UP;STIP1_UP;POLR1E_UP;PPP1R8_UP;TGS1_UP;CHAF1A_UP;SETDB1_UP;RB1CC1_UP;EPHA1_UP;EPHA3_UP;PIK3CB_UP;PDK1_UP;DLAT_UP;ENO1_UP;PDHA1_UP;PDHX_UP;PDK3_UP;GAPDH_UP;PGK1_UP;PPIF_UP;TPI1_UP;TRAPPC2_UP;DHTKD1_UP;PDP1_UP;PGD_UP;PKM2_UP;RAB2A_UP;PPIA_UP;PPIE_UP;VDAC1_UP;MARCKSL1_UP;BLZF1_UP;FEN1_UP;PPP3R1_UP;TNPO1_UP;BCL2L11_UP;TRIM5_UP;POLD2_UP;POLD3_UP;POLD4_UP;RAD1_UP;PPP1R1B_DOWN;IPO4_UP;IPO7_UP;IPO9_UP;SRP19_UP;KCTD13_UP;RFC2_UP;RFC5_UP;DKC1_UP;HUS1_UP;RAD17_UP;DARS_UP;DDOST_UP;RPN1_UP;SEC61A1_UP;SEC61B_UP;SEC61G_UP;SRP54_UP;SRP68_UP;SRP9_UP;SRPR_UP;SRPRB_UP;SSR2_UP;SSR3_UP;SSR4_UP;STT3A_UP;STT3B_UP;MYST2_UP;EIF4A3_UP;SMG5_UP;EPRS_UP;GARS_UP;IARS_UP;KARS_UP;MARS_UP;RARS_UP;SEC11C_UP;SPCS3_UP;SMG7_UP;EARS2_UP;TARS_UP;AARS_UP;IARS2_UP;METAP2_UP;SMURF1_UP;SMURF2_UP;CHD1L_UP;FOXA1_UP;HLTF_UP;NMI_UP;FOXA2_DOWN;CIAO1_UP;IFNAR1_UP;IFI35_UP;COPB2_UP;ARCN1_UP;ARFGAP1_UP;COPB1_UP;COPG_UP;COPZ1_UP;ARF4_UP;ARL1_UP;GGA3_UP;KDELR2_UP;KDELR3_UP;TMED2_UP;AP3S1_UP;TAPBP_UP;TRIB3_UP;ARF3_UP;ARFIP2_UP;SAR1B_UP;SEC24D_UP;GOLGA1_UP;BAZ1B_UP;ATF5_UP;DDIT3_UP;THEM4_UP;ARFIP1_UP;PREB_UP;SEC23A_UP;SEC24A_UP;SEC24B_UP;SEC24C_UP;SEC31A_UP;BAZ2A_UP;ETV7_UP;PPP1R12A_UP;P4HB_UP;PDIA6_UP;TXNDC5_UP;TOPBP1_UP;UBR5_UP;MCRS1_UP;PAIP1_UP;RAP2B_UP;ERBB2IP_UP;RGL2_UP;RAD21_UP;PDS5A_UP;SMC2_UP;SMC4_UP;NEK6_UP;EML4_UP;FANCI_UP;NCAPG2_UP;CD47_UP;PI4KB_UP;MYO6_UP;GADD45A_UP;CNOT2_UP;CNOT1_UP;ALPL_DOWN;AREG_UP;IL10RB_UP;LIMA1_UP;PLEKHA7_UP;MBTPS2_UP;	83_79_236	1370.91522494517	640.184824772254
TCGA-44-2656-01A.55	NOTCH4;	DTX2_UP;	-;	1_1_0	18.0353091190636	2.00119228460917
TCGA-44-2656-01A.59	CACNA1E;CACNA1S;RASGRF2;	CACNA2D2_DOWN;RASGRF1_DOWN;	-;	3_2_0	15.8122608001065	4.49679825639565
TCGA-44-2656-01A.52	GRIN2B;GRIN2D;GRM1;GRIA4;	GRIA1_DOWN;	HOMER1_UP;	4_1_1	25.9371106904906	5.26459532442076
TCGA-44-2656-01A.73	ADAMTS16;ADAMTS12;	ADAM8_UP;	-;	2_1_0	5.14570728038429	2.92284275249784
TCGA-50-8460-01A.2	PCDHAC2;	CDH13_DOWN;	-;	1_1_0	2.6199264952987	2.6199264952987
TCGA-50-8460-01A.1	TP53;	BDNF_DOWN;CAV1_DOWN;GAMT_UP;KLF6_DOWN;NOL3_UP;STEAP3_UP;TFRC_DOWN;	-;	1_7_0	21.4013917572284	19.0894096123259
TCGA-50-8460-01A.3	ACTN2;	LMO7_DOWN;PIP5K1B_DOWN;TNNC1_DOWN;	-;	1_3_0	9.12867327960566	9.12867327960566
TCGA-78-7160-01A.1	KRAS;	FGFR2_DOWN;FGFR3_DOWN;FGFR4_DOWN;RASGRF1_DOWN;	-;	1_4_0	9.85343730582954	9.85343730582954
TCGA-44-6774-01A.21	F5;	MMRN1_DOWN;PLAU_UP;	VWF_DOWN;	1_2_1	49.5633653784162	9.27423498587073
TCGA-44-6774-01A.7	GRIA4;	GRIA1_DOWN;	-;	1_1_0	4.35173978230835	4.35173978230835
TCGA-44-6774-01A.18	PCDHB7;PCDHGC5;PCDH18;	CDH23_DOWN;CDH3_UP;PCDH9_DOWN;	-;	3_3_0	9.15539775986499	9.15539775986499
TCGA-44-6774-01A.29	PI4KA;PLCB4;CACNA1C;CACNA1D;	PIP5K1B_DOWN;RASGRF1_DOWN;CACNA2D2_DOWN;RASGRP2_DOWN;	PTK2B_DOWN;	4_4_1	23.3216260245604	18.3493307217958
TCGA-44-6774-01A.27	FBN2;IRS4;COL9A1;MYC;TP53;COL14A1;FBLN1;COL11A1;COL3A1;TNN;C9;NEB;MYH8;JUN;RXRG;	COL3A1_UP;VCAN_UP;MAPK10_DOWN;PRKCE_DOWN;CAV1_DOWN;ITGA8_DOWN;ITGAL_DOWN;LAMC3_DOWN;MEGF9_DOWN;NTN4_DOWN;TFRC_DOWN;AQP1_DOWN;DHCR24_DOWN;KLF4_DOWN;SESN1_DOWN;THRB_DOWN;TOP2A_UP;TRIM22_DOWN;AQP4_DOWN;C7_DOWN;C8B_DOWN;CFP_DOWN;NEBL_DOWN;TMOD1_DOWN;TNNC1_DOWN;CNTN1_DOWN;CNTN6_DOWN;PTPRB_DOWN;ANGPT1_DOWN;LPL_DOWN;OLR1_DOWN;APOC2_DOWN;	FBN1_UP;RBL2_DOWN;RXRG_DOWN;CLU_DOWN;	15_32_4	358.954974903324	123.076755016525
TCGA-44-6774-01A.28	RYR2;	P2RX7_DOWN;	-;	1_1_0	2.02192342099976	2.02192342099976
TCGA-44-6774-01A.9	LRP1B;LRP6;	APH1B_DOWN;	-;	2_1_0	24.5531479242805	1.94351924921349
TCGA-44-6774-01A.20	GUCY2F;	PRKG2_DOWN;	-;	1_1_0	3.63556721194906	3.63556721194906
TCGA-44-6774-01A.8	NFKBIA;	CAPN3_DOWN;	-;	1_1_0	7.99522944712317	3.82066086945048
